id,title,funding_organization,maximum_monetary_value,desired_amount,application_date,deadline,status
GR-S698907-RO7,"Streamlined zero administration data-warehouse","Romero-Robinson Institute",51382.47,36193.13,2022-10-17,2024-09-28,Denied
GR-S703574-HA0,"Self-enabling attitude-oriented attitude","Hardin, Thompson and Chavez Institute",20892.13,17486.45,2022-07-10,2025-01-12,Denied
GR-S704706-PA0,"Switchable intangible focus group","Patterson Group Council",24243.02,13708.83,2023-09-30,2024-07-24,Approved
GR-S705548-HE2,"Synchronized analyzing approach","Henderson, Cuevas and House Trust",97061.19,59449.86,2022-09-02,2024-08-14,Pending
GR-S706525-DO5,"Synergized high-level analyzer","Doyle Inc Institute",54668.56,40286.58,2023-08-25,2024-08-29,Denied
GR-S708490-MO8,"Streamlined cohesive contingency","Moore-Davis Fund",80366.91,45115.11,2022-07-18,2024-06-25,Pending
GR-S711505-GA2,"Switchable scalable software","Garrett, Lambert and Cisneros Institute",34628.17,18148.25,2022-10-12,2024-12-29,Denied
GR-S713880-ES1,"Self-enabling 5thgeneration architecture","Esparza Ltd Fund",74244.85,53818.72,2023-04-21,2024-07-26,Denied
GR-S721006-CO7,"Synergistic bifurcated attitude","Coleman-Griffin Institute",69399.86,51243.23,2022-11-17,2024-12-25,Denied
GR-S728051-RO5,"Synergistic zero tolerance methodology","Robinson-Hood Endowment",54783.51,38316.11,2023-05-25,2024-07-22,Pending
GR-S735336-WI5,"Seamless dedicated pricing structure","Williams, Ramirez and Aguilar Foundation",61667.74,41425.21,2023-12-15,2024-08-05,Pending
GR-S740386-BR9,"Synergized heuristic benchmark","Brown-Chapman Fund",78074.41,49058.72,2023-07-09,2024-06-12,Approved
GR-S740504-HU8,"Self-enabling upward-trending Local Area Network","Hunt LLC Institute",45113.50,26946.72,2022-11-18,2024-09-23,Pending
GR-S740540-AL6,"Synergistic static time-frame","Alexander Ltd Foundation",83989.27,58411.83,2022-11-26,2024-06-21,Denied
GR-S743942-MC5,"Seamless radical focus group","Mcdonald and Sons Foundation",39573.12,26340.67,2022-10-15,2024-08-15,Denied
GR-S746555-LU2,"Self-enabling incremental strategy","Lucero and Sons Institute",22207.40,16611.83,2023-12-22,2024-11-10,Denied
GR-S751633-RO5,"Synergistic directional Local Area Network","Romero PLC Institute",85523.25,72566.43,2023-03-05,2024-05-10,Pending
GR-S755306-JO2,"Stand-alone multi-state flexibility","Jones, Howard and Williams Endowment",82766.73,52321.10,2022-05-22,2024-06-10,Denied
GR-S756670-ST0,"Seamless holistic database","Stewart-Whitney Federation",78980.78,65190.11,2023-06-20,2024-06-28,Pending
GR-S758717-RO8,"Self-enabling non-volatile moderator","Roberts, Thomas and Roberson Institute",93004.87,72844.18,2023-08-18,2024-06-22,Pending
GR-S760337-RO1,"Switchable composite website","Roberts Inc Endowment",20791.19,17706.26,2023-01-11,2024-05-13,Denied
GR-S763613-MU3,"Synchronized user-facing complexity","Murray, Hoover and Conrad Federation",52882.40,26820.79,2022-04-13,2025-03-05,Pending
GR-S766056-AL2,"Synergized human-resource Local Area Network","Allen-Phillips Institute",88670.48,54184.92,2023-02-22,2025-02-22,Denied
GR-S774655-WI4,"Switchable systemic solution","Williams-Nelson Endowment",95172.63,49894.86,2022-10-24,2025-03-10,Approved
GR-S774978-FR7,"Sharable heuristic software","Freeman-Hayes Fund",38743.45,34571.20,2023-05-17,2024-09-19,Pending
GR-S782137-GR3,"Synergistic coherent core","Green Group Council",39448.62,28750.42,2024-01-13,2024-04-26,Pending
GR-S782974-ST9,"Synergistic leadingedge extranet","Stokes-Collins Foundation",17588.99,10620.61,2022-07-19,2025-03-25,Approved
GR-S784973-CA0,"Self-enabling system-worthy protocol","Carey, Garcia and Hayes Institute",87403.79,50271.35,2023-05-30,2024-07-22,Denied
GR-S785865-DU7,"Streamlined logistical methodology","Dunn Inc Trust",54309.74,35597.09,2023-10-17,2025-01-05,Approved
GR-S786503-JA7,"Seamless uniform matrices","Jackson, Acosta and Soto Foundation",60941.80,38991.81,2023-09-17,2024-07-02,Denied
GR-S797095-LA8,"Synergistic uniform functionalities","Lawson Group Foundation",53368.94,37727.50,2023-07-28,2024-06-12,Approved
GR-S803687-DI1,"Synergistic static Internet solution","Dillon, Alvarado and Davis Institute",34164.14,25897.88,2022-10-21,2024-10-08,Denied
GR-S806873-FR0,"Synergistic intangible collaboration","Franklin-Taylor Trust",87154.59,64981.83,2022-05-20,2024-12-16,Approved
GR-S815014-HO2,"Seamless empowering Internet solution","Hogan, Reed and Martinez Fund",74869.69,39370.55,2023-05-02,2024-05-25,Pending
GR-S815520-MO0,"Streamlined demand-driven algorithm","Morris, Dalton and Brooks Foundation",89200.62,74934.71,2022-12-30,2024-12-11,Pending
GR-S816861-GA6,"Sharable context-sensitive hub","Gardner Ltd Foundation",65542.21,35357.61,2022-10-26,2024-11-24,Pending
GR-S820482-HE3,"Stand-alone discrete architecture","Herman-Cole Council",66776.90,43431.42,2023-03-03,2024-12-06,Pending
GR-S820593-FO7,"Synergized even-keeled migration","Fox-Henry Foundation",18759.83,9707.85,2023-01-17,2024-07-15,Denied
GR-S821394-SC1,"Switchable reciprocal access","Schmitt Ltd Institute",79560.06,41217.86,2023-07-01,2024-04-09,Denied
GR-S827120-OR1,"Seamless modular orchestration","Ortiz, Robertson and Ramos Fund",54767.25,36048.33,2022-09-21,2024-10-22,Denied
GR-S849829-MI0,"Synergistic human-resource infrastructure","Miller, Foster and King Fund",21886.55,18879.47,2023-11-10,2025-01-01,Denied
GR-S852398-CA3,"Switchable 5thgeneration solution","Campbell Inc Endowment",44824.43,36921.47,2024-01-03,2025-03-01,Pending
GR-S856930-MA0,"Stand-alone bottom-line software","Martinez, Cunningham and White Foundation",61411.60,41057.51,2022-06-20,2024-10-13,Approved
GR-S863333-TH1,"Streamlined well-modulated collaboration","Thomas-Lee Council",99305.44,57479.02,2023-03-11,2024-05-01,Pending
GR-S864037-JE5,"Synchronized user-facing functionalities","Jenkins Inc Endowment",13904.78,7029.26,2022-04-05,2024-06-21,Denied
GR-S868378-KI2,"Streamlined global instruction set","Kim-Peterson Institute",81483.53,47246.49,2023-12-22,2024-06-11,Denied
GR-S873348-JO4,"Streamlined heuristic projection","Jones-Gallagher Trust",29756.34,26646.72,2023-04-14,2025-03-24,Pending
GR-S875265-MI7,"Synergistic optimizing project","Miller, Moody and Mccormick Foundation",86793.32,60986.21,2023-08-07,2024-04-29,Denied
GR-S876520-WA5,"Sharable reciprocal adapter","Wang, Steele and Williams Trust",49626.64,40936.99,2023-02-25,2024-10-05,Pending
GR-S880856-ME1,"Synchronized asynchronous knowledgebase","Meyer-Taylor Federation",12666.67,9204.27,2022-07-31,2024-05-19,Pending
GR-S881769-TH8,"Secured tertiary toolset","Thomas-Nichols Fund",71122.56,58750.49,2023-05-18,2025-03-07,Denied
GR-S882726-LA1,"Synergized high-level functionalities","Lawrence, Horton and Graves Federation",92999.01,69069.42,2023-08-01,2024-07-29,Pending
GR-S888291-JO8,"Synergistic content-based capacity","Johnson and Sons Council",88986.75,58340.78,2022-11-28,2025-03-01,Denied
GR-S891846-RA7,"Sharable eco-centric Graphic Interface","Randall-Kline Council",71432.43,36234.69,2024-01-07,2024-04-27,Pending
GR-S893841-AL7,"Switchable 6thgeneration Internet solution","Allen, Davis and Petersen Foundation",64587.98,35773.14,2023-07-27,2024-06-03,Approved
GR-S900667-BR9,"Streamlined system-worthy success","Bryant, Harmon and Pope Fund",15184.53,8522.38,2023-09-29,2025-02-22,Approved
GR-S903442-HI1,"Streamlined zero-defect paradigm","Hill, Weeks and Stevens Federation",38607.93,19331.75,2022-12-21,2024-03-29,Pending
GR-S912519-SW9,"Secured fault-tolerant open system","Swanson LLC Federation",42291.37,35535.31,2023-10-29,2024-09-16,Pending
GR-S917493-LI1,"Self-enabling value-added groupware","Little-Ramos Fund",20197.07,16426.19,2022-09-11,2024-09-08,Approved
GR-S918409-CO3,"Self-enabling tertiary collaboration","Cowan, Guzman and Wagner Council",68986.92,58561.69,2024-01-03,2025-03-20,Denied
GR-S922272-DO5,"Seamless systematic migration","Doyle LLC Fund",19624.34,14583.02,2023-06-25,2024-07-22,Pending
GR-S924669-HA8,"Synergistic multimedia orchestration","Harmon Ltd Institute",85062.03,73799.93,2023-06-28,2024-12-25,Approved
GR-S930290-GA2,"Streamlined didactic array","Garcia, Escobar and Fisher Federation",87904.64,53935.60,2022-05-12,2025-02-10,Denied
GR-S930768-CO7,"Streamlined client-driven forecast","Cochran, Mccoy and Greene Trust",79727.58,44333.32,2023-03-17,2024-12-10,Approved
GR-S933505-JA9,"Sharable didactic migration","James Ltd Endowment",28241.24,18316.12,2023-10-09,2025-03-22,Pending
GR-S938673-BO9,"Secured systematic contingency","Bond-Rose Foundation",50362.87,41013.02,2022-06-19,2024-09-04,Approved
GR-S941975-WI5,"Synchronized executive moratorium","Willis-Dixon Foundation",90432.08,70071.14,2023-12-05,2024-09-18,Denied
GR-S942887-CA1,"Streamlined attitude-oriented time-frame","Carter-Davis Trust",63911.89,45071.85,2023-04-01,2025-01-10,Pending
GR-S944875-PE5,"Stand-alone mobile productivity","Pena-Patterson Institute",44484.13,31336.56,2022-12-15,2025-03-23,Denied
GR-S944941-NI3,"Seamless interactive firmware","Nicholson-Carson Fund",26554.54,20920.10,2022-07-03,2024-04-19,Approved
GR-S945442-KE1,"Sharable analyzing conglomeration","Kelly, Lynch and Ward Endowment",95097.31,85181.44,2023-10-01,2024-06-06,Pending
GR-S952467-NE6,"Switchable real-time interface","Newman LLC Foundation",15248.97,13528.92,2024-02-26,2025-03-02,Pending
GR-S968399-RU8,"Switchable needs-based functionalities","Rush LLC Council",12788.21,10513.56,2022-09-18,2025-01-21,Denied
GR-S969733-CO7,"Self-enabling well-modulated access","Cortez-Reed Endowment",51952.89,41182.40,2024-02-27,2024-06-05,Approved
GR-S975723-AC3,"Synergistic systemic moderator","Acevedo, Montgomery and Michael Institute",16695.30,13951.71,2023-11-13,2025-01-30,Denied
GR-S990576-CR2,"Switchable 24hour artificial intelligence","Cruz and Sons Endowment",82121.42,48606.89,2023-08-22,2025-02-26,Approved
GR-S993036-WI2,"Synergistic background matrix","Williams-Booker Institute",92415.82,78628.52,2022-09-12,2024-07-19,Pending
GR-S994912-JA0,"Seamless bottom-line productivity","Jackson-Manning Council",97497.78,80989.42,2023-01-20,2024-09-29,Denied
GR-S997152-JO3,"Stand-alone eco-centric middleware","Johnson Ltd Trust",89158.93,66880.47,2024-02-03,2024-10-07,Denied
GR-T103204-BE4,"Total composite architecture","Bender, Carroll and Sanchez Institute",20232.79,15925.93,2023-11-04,2024-07-16,Denied
GR-T108783-OS2,"Team-oriented eco-centric framework","Osborn-Lamb Endowment",91951.73,58533.89,2022-09-22,2024-06-03,Pending
GR-T123021-TH1,"Triple-buffered background parallelism","Thomas-Sampson Foundation",27008.76,20344.96,2022-11-01,2024-12-27,Pending
GR-T130876-VA5,"Total holistic focus group","Vargas Group Institute",17555.98,12511.31,2022-11-15,2024-07-24,Pending
GR-T130917-RO0,"Total modular hierarchy","Roman-Douglas Federation",15662.10,12936.65,2022-11-20,2024-11-29,Approved
GR-T177721-LO5,"Triple-buffered attitude-oriented concept","Lopez-Parker Trust",32724.72,29021.88,2023-07-05,2025-01-27,Approved
GR-T206866-MI7,"Triple-buffered tangible collaboration","Miller PLC Institute",84029.27,44116.83,2024-02-17,2025-02-22,Denied
GR-T254406-GO3,"Triple-buffered composite service-desk","Gonzalez-Dean Endowment",42772.38,26155.50,2022-12-13,2024-08-25,Denied
GR-T275283-HU2,"Team-oriented context-sensitive moderator","Huffman-Hammond Federation",99054.00,63396.06,2024-03-22,2024-05-25,Pending
GR-T294243-FO5,"Team-oriented demand-driven archive","Ford, Grant and Martinez Trust",76446.62,61571.33,2023-01-25,2024-11-04,Pending
GR-T303553-RO0,"Total tertiary projection","Rodgers LLC Trust",59039.81,39954.91,2023-11-10,2024-11-03,Pending
GR-T423237-BE0,"Total content-based support","Benjamin, Smith and White Trust",97218.01,54174.21,2024-02-20,2024-08-07,Pending
GR-T440333-WA7,"Total intermediate encryption","Watson Inc Foundation",11528.98,9068.19,2023-01-07,2024-09-11,Pending
GR-T441935-JE1,"Team-oriented background product","Jefferson, Cobb and Stout Endowment",89957.53,53787.31,2022-12-21,2025-02-16,Approved
GR-T446397-WI0,"Total non-volatile Graphical User Interface","Wilson, Ballard and Wiley Endowment",85206.90,64320.52,2024-03-20,2024-06-21,Denied
GR-T459796-GI1,"Triple-buffered leadingedge protocol","Gilmore-Santiago Federation",56465.27,33142.61,2022-04-01,2024-09-03,Pending
GR-T468698-MA6,"Team-oriented contextually-based alliance","Mata and Sons Council",53567.28,44567.91,2022-06-16,2024-08-02,Pending
GR-T475943-CU9,"Total zero tolerance methodology","Curry Ltd Council",96916.31,81902.58,2023-10-19,2024-09-14,Pending
GR-T477013-MA5,"Team-oriented secondary monitoring","Mason, Hernandez and Davenport Trust",43483.23,24054.97,2023-10-15,2024-08-03,Pending
GR-T531243-WI2,"Team-oriented real-time matrices","Williams-Wilson Council",40543.97,32161.58,2022-12-22,2024-11-17,Denied
GR-T554160-LE2,"Triple-buffered executive infrastructure","Lester LLC Fund",77915.36,50340.06,2023-09-02,2024-10-09,Denied
GR-T554938-PA0,"Total tangible conglomeration","Patton Inc Fund",78976.54,57564.75,2022-11-30,2025-01-04,Approved
GR-T558869-KI4,"Triple-buffered fault-tolerant groupware","King-Norman Trust",35412.76,22363.92,2022-12-24,2024-08-19,Approved
GR-T564079-RO9,"Triple-buffered bifurcated adapter","Rodriguez-Mays Fund",57443.66,34478.63,2023-11-29,2024-07-19,Approved
GR-T591327-SA5,"Team-oriented secondary knowledge user","Sanders, Pruitt and Powell Trust",42389.79,26054.07,2022-06-25,2024-08-15,Denied
GR-T669128-CO7,"Triple-buffered intermediate algorithm","Coleman-King Federation",65190.65,40529.61,2023-08-07,2024-06-12,Denied
GR-T675199-WA7,"Triple-buffered bi-directional intranet","Washington Inc Trust",44934.71,34839.64,2022-08-17,2024-04-13,Pending
GR-T676035-PA9,"Team-oriented dedicated secured line","Parsons and Sons Trust",55089.14,36056.70,2022-07-09,2024-08-31,Approved
GR-T682823-CL9,"Total even-keeled Local Area Network","Clark and Sons Foundation",11750.01,9707.78,2023-01-29,2024-06-18,Denied
GR-T685858-JO2,"Triple-buffered reciprocal neural-net","Johnson, Johnson and Larson Institute",40252.74,25495.24,2023-06-22,2024-09-03,Pending
GR-T689020-JO0,"Total multimedia open system","Johnson-Perkins Endowment",39673.32,26355.95,2023-06-30,2024-12-26,Pending
GR-T690420-DA1,"Total intermediate ability","Davis Inc Fund",68123.50,49652.43,2022-11-21,2024-09-18,Pending
GR-T712774-MU6,"Triple-buffered global knowledge user","Munoz PLC Trust",74132.28,38459.62,2022-05-26,2024-08-27,Pending
GR-T759591-JU7,"Team-oriented asymmetric functionalities","Juarez PLC Fund",73614.01,41405.17,2024-01-07,2025-01-21,Approved
GR-T763179-RO0,"Total bandwidth-monitored productivity","Robinson LLC Foundation",54055.10,36657.74,2023-07-30,2024-10-23,Denied
GR-T765522-MC9,"Team-oriented holistic matrix","Mcbride, Wilson and Bradley Trust",46759.73,30633.73,2023-07-29,2025-02-10,Pending
GR-T769743-MO7,"Triple-buffered non-volatile algorithm","Morrison LLC Foundation",90258.44,47422.82,2023-03-07,2024-05-12,Pending
GR-T786699-SN6,"Team-oriented optimizing matrices","Snow-Small Trust",88869.30,45180.29,2024-03-06,2024-11-10,Pending
GR-T838587-CA7,"Team-oriented zero-defect infrastructure","Carlson Group Institute",28020.84,21393.29,2022-06-27,2024-05-25,Pending
GR-T856723-WH5,"Total explicit protocol","Wheeler, Mills and Perkins Endowment",39287.71,26268.06,2023-10-25,2024-06-16,Approved
GR-T867557-JA2,"Team-oriented system-worthy info-mediaries","Jackson-Rush Federation",88683.91,63899.25,2022-08-22,2025-03-06,Denied
GR-T885594-MY6,"Team-oriented 5thgeneration circuit","Myers, Mcbride and Patterson Federation",82985.18,43944.90,2024-03-26,2025-03-22,Denied
GR-T887706-VA1,"Team-oriented didactic concept","Valentine-Rodriguez Endowment",17237.85,10306.47,2023-05-01,2024-06-29,Denied
GR-T900241-MA8,"Triple-buffered incremental focus group","Madden-Miller Fund",97313.34,64516.33,2022-04-08,2024-09-17,Denied
GR-T904128-YO9,"Triple-buffered intangible policy","Young Group Trust",95893.34,82012.04,2023-10-19,2024-07-26,Denied
GR-T926235-RA4,"Total empowering artificial intelligence","Rasmussen-Shepard Institute",71566.61,44366.47,2022-04-04,2024-12-26,Approved
GR-T967106-WI9,"Total clear-thinking ability","Williams LLC Council",90728.60,65373.05,2022-04-19,2024-05-10,Pending
GR-T985108-TR3,"Team-oriented reciprocal instruction set","Tran-Flores Foundation",41081.50,36649.53,2022-06-03,2024-11-10,Approved
GR-T991251-GA9,"Triple-buffered neutral definition","Gaines and Sons Foundation",94084.88,54652.39,2022-08-19,2024-11-27,Approved
GR-U101879-GA1,"User-centric intangible methodology","Garcia, Smith and Turner Trust",24389.42,16458.41,2022-11-01,2024-10-30,Denied
GR-U104961-WI5,"User-centric optimal algorithm","Williams Inc Federation",79112.45,70646.14,2024-01-15,2025-02-26,Denied
GR-U113288-JO0,"Universal cohesive middleware","Jones and Sons Trust",24157.07,15873.33,2022-12-10,2025-01-25,Pending
GR-U117592-BA9,"Up-sized explicit Internet solution","Bailey-Silva Council",48146.97,25861.26,2023-10-29,2025-03-22,Denied
GR-U140454-GR1,"User-centric composite standardization","Greene LLC Fund",80096.32,58502.47,2023-12-11,2025-03-25,Denied
GR-U151918-MO0,"Up-sized 5thgeneration structure","Monroe-Anderson Institute",59286.16,44837.15,2024-01-10,2024-09-15,Approved
GR-U160881-HA1,"User-centric didactic capability","Hampton, Newman and Phillips Institute",41306.53,26644.96,2022-11-21,2024-04-17,Approved
GR-U162145-BR1,"User-friendly next generation paradigm","Bryant, Barnes and Fox Council",14154.09,8055.00,2022-11-21,2024-11-18,Approved
GR-U163840-BE4,"User-centric bi-directional parallelism","Bell-Thomas Council",50199.62,34316.00,2022-04-14,2024-11-13,Pending
GR-U175172-WI0,"Up-sized regional customer loyalty","Williams-Jackson Federation",34976.46,20577.89,2022-05-30,2024-06-19,Pending
GR-U192410-CR9,"User-friendly dynamic projection","Cruz, Wilson and Brown Council",56991.80,42325.10,2022-12-09,2024-12-30,Pending
GR-U197510-TH6,"User-centric client-driven pricing structure","Thompson, Perez and Mendez Foundation",60229.34,47588.74,2023-10-06,2024-05-04,Denied
GR-U198122-CH0,"User-centric tangible definition","Christian Ltd Trust",53982.89,44121.81,2024-03-20,2025-01-12,Pending
GR-U204229-LE6,"Upgradable impactful architecture","Lee, Mills and Harrison Institute",82198.20,42737.62,2024-03-06,2024-06-17,Denied
GR-U209650-DE3,"User-centric executive benchmark","Deleon PLC Endowment",96399.38,64191.79,2022-04-23,2025-03-20,Denied
